file,action,doc_type,product,asset_type,manufacturer,title,pages,confidence,source,notes
inst-openaccessdesignerlockers-30000-series.pdf,rebrand,installation guide,30000 Series Open Access Designer Lockers,installation-guide,,Open Access Designer Lockers 30000 Series Installation Instructions,2,1.0,llm,
inst-parcellockers-pedestal.pdf,rebrand,installation guide,Model 3302,installation-guide,,Outdoor Parcel Locker – 3302 Installation Instructions,2,1.0,llm,
inst-pedestal-collectionboxes.pdf,rebrand,installation guide,3400 series collection box,installation-guide,Salsbury Industries,Installation Instructions for Salsbury 3400 Series Collection Box,1,1.0,llm,
inst-pedestaldropboxes.pdf,rebrand,installation guide,4200 Series Pedestal Drop Box,installation-guide,Salsbury,Pedestal Drop Boxes – 4200 Series Installation Instructions,1,1.0,llm,
inst-plastic-lockers-10tier-90000-series.pdf,rebrand,installation guide,90000 series,installation-guide,Salsbury Industries,Ten Tier Installation Instructions,3,1.0,llm,
inst-plastic-lockers-2tier-92000-series.pdf,rebrand,installation guide,92000 Series Models 92168 & 92368 Double Tier,assembly-instructions,Salsbury,Plastic Lockers – 92000 Series Models 92168 & 92368 Double Tier Assembly Instructions,4,1.0,llm,
inst-plastic-lockers-3tier-93000-series.pdf,rebrand,installation guide,93000 Series Models 93168 & 93368 Triple Tier,assembly-instructions,Salsbury,Plastic Lockers – 93000 Series Models 93168 & 93368 Triple Tier Assembly Instructions,3,1.0,llm,
inst-plastic-lockers-4tier-94000-series.pdf,rebrand,installation guide,94000 Series Models 94168 & 94368,assembly-instructions,Salsbury,Four Tier Assembly Instructions,3,0.9,llm,
inst-plastic-lockers-5tier-95000-series.pdf,rebrand,installation guide,95168-95368,assembly-instructions,Salsbury,Plastic Lockers – 95000 Series Models 95168 & 95368 Five Tier Assembly Instructions,3,1.0,llm,
inst-plastic-lockers-8tier-98000-series.pdf,rebrand,installation guide,98000 Series 12,,,Inst Plastic Lockers 8Tier 98000 Series,3,0.0,llm,
inst-regency-cbu.pdf,rebrand,installation guide,"Regency Decorative CBU's Models 3308R, 3312R, 3316R, & 3313R",installation-guide,Salsbury Industries,Installing Regency Decorative CBU's,11,0.9,llm,
inst-roadside-deluxe.pdf,rebrand,installation guide,4325 Deluxe Mailbox Post,installation-guide,Salsbury Industries,Assembling the 1-Sided or 2-Sided Deluxe Mailbox Post,2,0.9,llm,
inst-rurals.pdf,rebrand,installation guide,4850 Heavy Duty Rural Mailbox,installation-guide,Salsbury Industries,Installing the 4850 Mailbox on a Standard Mailbox Post,13,1.0,llm,
inst-see-through-2tier-S-62000-series.pdf,rebrand,installation guide,S-62000 Series Double Tier Lockers,installation-guide,Salsbury,12,5,0.0,llm,
inst-see-through-3tier-S-63000-series.pdf,rebrand,installation guide,S-63000 Series Triple Tier Lockers,installation-guide,Salsbury,12,5,0.0,llm,
inst-see-through-4tier-S-64000-series.pdf,rebrand,installation guide,S-64000 Series Four Tier Lockers,installation-guide,Salsbury,12,5,0.0,llm,
inst-see-through-box-S-65000-series.pdf,rebrand,installation guide,S-66000 Series,installation-guide,Salsbury,"12"" Wide See Through Lockers – S-66000 Series Box Style Installation Instructions",5,1.0,llm,
inst-see-through-box-S-66000-series.pdf,rebrand,installation guide,S-66000 Series Box Style Lockers,installation-guide,Salsbury,12,5,0.0,llm,
inst-see-through-bridge-S-66000-series.pdf,rebrand,installation guide,S-66000 Series,installation-guide,Salsbury,Box Style Bridge Installation Instructions,2,0.9,llm,
inst-solidoakexecutive-10000-11000-12000-13000-series.pdf,rebrand,installation guide,10000 Series Solid Oak Executive Lockers,installation-guide,,Solid Oak Executive Lockers Installation Instructions,2,1.0,llm,
inst-stainless-dec-4515-4525.pdf,rebrand,installation guide,4515-4525,installation-guide,Salsbury,Stainless Steel Mailboxes Installation Instructions,1,0.9,llm,
inst-standardgearlockers-71000-72000-series.pdf,rebrand,assembly instructions,71000/72000 Series,installation-guide,Salsbury,24,1,0.0,llm,
inst-standardlockers-1tier-61000-series.pdf,rebrand,installation guide,61000 Series Single Tier Locker,installation-guide,Salsbury,Standard Lockers - 61000 Series Single Tier Installation Instructions,4,0.9,llm,
inst-standardlockers-2tier-62000-series.pdf,rebrand,installation guide,62000 Series Double Tier Lockers,installation-guide,Salsbury Industries,Standard Lockers - 62000 Series Double Tier Installation Instructions,4,0.9,llm,
inst-standardlockers-3tier-63000-series.pdf,rebrand,installation guide,63000 Series Triple Tier Lockers,installation-guide,Salsbury Industries,Standard Lockers – 63000 Series Triple Tier Installation Instructions,4,0.9,llm,
inst-standardlockers-4tier-64000-series.pdf,rebrand,installation guide,64000 Series Four Tier Locker,installation-guide,Salsbury,"12"" Wide Standard Lockers – 64000 Series Four Tier Installation Instructions",5,1.0,llm,
inst-standardlockers-box-65000-66000-series.pdf,rebrand,installation guide,Standard Lockers - 65000/66000 Series,installation-guide,Salsbury Industries,Standard Lockers – 65000/66000 Series Box Style Installation Instructions,4,1.0,llm,
inst-standardlockers-bridge-66000-series.pdf,rebrand,installation guide,66000 Series Box Style Bridge Lockers,installation-guide,Salsbury Industries,Box Style Bridge Lockers Installation Instructions,3,0.9,llm,
inst-standardopenaccesslockers-70000-series.pdf,rebrand,installation guide,70000 Series,installation-guide,Salsbury,Open Access Standard Lockers - 70000 Series Installation Instructions,1,0.9,llm,
inst-ventedlockers-1tier-71000-series.pdf,rebrand,installation guide,71000 Series Single Tier Locker,installation-guide,Salsbury,Vented Lockers Installation Instructions,4,0.9,llm,
inst-ventedlockers-2tier-72000-series.pdf,rebrand,installation guide,72000 Series Double Tier Locker,installation-guide,Salsbury,Vented Lockers - 72000 Series Double Tier Installation Instructions,4,0.9,llm,
inst-ventedlockers-3tier-73000-series.pdf,rebrand,installation guide,73000 Series Triple Tier Locker,installation-guide,Salsbury,12,5,0.0,llm,
inst-ventedlockers-4tier-74000-series.pdf,rebrand,installation guide,74000 Series Four Tier Locker,installation-guide,Salsbury,12,5,0.0,llm,
inst-ventedlockers-box-75000-76000-series.pdf,rebrand,installation guide,75000 & 76000 Series Box Style Lockers,installation-guide,Salsbury,12,5,0.0,llm,
inst-ventedlockers-box-76000-series.pdf,rebrand,installation guide,76000 Series Box Style Vented Lockers,installation-guide,Salsbury,Vented Lockers Installation Instructions,4,1.0,llm,
inst-vertical-4bdoor.pdf,rebrand,installation guide,3596,installation-guide,Salsbury Industries,4B+ Security Upgrade Kit Installation Instructions for Vertical Mailboxes - Model 3507,2,0.9,llm,
inst-widelockers-4tier-54000-series.pdf,rebrand,installation guide,54000 Series Four Tier Locker,installation-guide,Salsbury,15,5,0.0,llm,
Inst-widelockers-see-through-1tier-S-51000-series.pdf,rebrand,installation guide,S-51000 Series,installation-guide,Salsbury,15,5,0.0,llm,
Inst-widelockers-see-through-2tier-S-52000-series.pdf,rebrand,installation guide,S-52000 Series Double Tier Lockers,installation-guide,Salsbury,15,5,0.0,llm,
Inst-widelockers-see-through-3tier-S-53000-series.pdf,rebrand,installation guide,S-53000 Series Triple Tier Lockers,installation-guide,Salsbury,15,5,0.0,llm,
Inst-widelockers-see-through-4tier-S-54000-series.pdf,rebrand,installation guide,S-54000 Series Four Tier Lockers,installation-guide,Salsbury,15,5,0.0,llm,
inst-widelockers-std-51000-52000-53000-series.pdf,rebrand,installation guide,Extra Wide Standard Lockers - 51000/52000/53000 Series,installation-guide,Salsbury Industries,Extra Wide Standard Lockers Installation Instructions,4,0.9,llm,
inst-widelockers-vent-4tier-84000-series.pdf,rebrand,installation guide,"15"" Wide Vented Lockers - 84000 Series",installation-guide,Salsbury,15,5,0.0,llm,
inst-widelockers-vent-81000-82000-83000-series.pdf,rebrand,installation guide,81000/82000/83000 Series,installation-guide,Salsbury Industries,Extra Wide Vented Lockers Installation Instructions,4,0.9,llm,
install-wallmount.pdf,leave,(no text),install wallmount,document,,Install Wallmount,1,0.0,fallback,no extractable text — review (may need OCR)
Installation-Instruction-lawnPlaques.pdf,rebrand,installation guide,AW-967,installation-guide,Whitehall Products,Lawn Stake Assembly & Installation Instructions,1,0.9,llm,
Installation-Instructions-Liberty-and-Statesville.pdf,leave,(no text),Installation Instructions Liberty and Statesville,document,,Installation Instructions Liberty And Statesville,2,0.0,fallback,no extractable text — review (may need OCR)
Installation-Instructions.pdf,rebrand,installation guide,Morganton Mailbox Tools,installation-guide,,Assembly Instructions for Morganton Mailbox Tools,1,1.0,llm,
installation-of-optional-auth-florence-snap-on-trim.pdf,leave,(no text),installation of optional auth florence snap on trim,document,,Installation Of Optional Auth Florence Snap On Trim,1,0.0,fallback,no extractable text — review (may need OCR)
installation_instructions_1.pdf,rebrand,installation guide,2540,mounting-instructions,"Architectural Mailboxes, LLC",Wall Mount Mailbox Installation Instructions,2,1.0,llm,
installation_instructions_2.pdf,rebrand,installation guide,2541,mounting-instructions,"Architectural Mailboxes, LLC",Wall Mount Mailbox Installation Instructions,2,0.9,llm,
installation_instructions_3.pdf,rebrand,installation guide,3800 Series,installation-guide,Salsbury Industries,Installation Instructions for 4C Surface Mounted Horizontal Mailboxes - 3800 Series,3,1.0,llm,
Installation_Manual_Letter.pdf,rebrand,installation guide,Global Inc Mailbox,installation-guide,2B Global Inc,Installing Your New Mailbox,5,0.9,llm,
install_classic.pdf,rebrand,installation guide,Classic Mailbox,installation-guide,,Installing Your Classic Mailbox,3,0.9,llm,
install_housemark_ol.pdf,rebrand,installation guide,,installation-guide,,Mounting Instructions for Address Plaque,1,0.0,llm,
install_housemark_os.pdf,rebrand,installation guide,,installation-guide,Gaines Mfg,Installing Your Address Plaque,1,0.9,llm,
install_housemark_rl.pdf,rebrand,installation guide,,installation-guide,Gaines Mfg,Mounting Instructions for Address Plaque,1,0.9,llm,
install_housemark_rs.pdf,rebrand,installation guide,,installation-guide,,Mounting Instructions for Plaque,1,0.8,llm,
install_keystone_deluxe.pdf,rebrand,installation guide,Keystone Series Deluxe Post (KDX),installation-guide,,Installing Your Keystone Deluxe Post,2,0.9,llm,
install_keystone_multimounts.pdf,rebrand,spec sheet,KD3,spec-sheet,,Triple Mount Mailbox System Specifications,1,1.0,llm,
install_keystone_post_cuff.pdf,rebrand,sell sheet,Keystone Series Decorative Post Cuff Accessory,post-cuff-sell-sheet,"Gaines Manufacturing, Inc.",Keystone Series Decorative Post Cuff Accessory,2,0.9,llm,
install_keystone_std.pdf,rebrand,installation guide,Keystone Series Standard Post (KSP),installation-guide,,Installing Your Keystone Series Standard Post,1,0.9,llm,
install_wallmount.pdf,leave,(no text),install wallmount,document,,Install Wallmount,1,0.0,fallback,no extractable text — review (may need OCR)
install_wallmount_2.pdf,leave,(no text),install wallmount 2,document,,Install Wallmount 2,1,0.0,fallback,no extractable text — review (may need OCR)
instruction-installation-receptacles.pdf,rebrand,installation guide,Mail Receptacle 2256,installation-guide,Salsbury Industries,Mailboxes.com Mail Receptacle Installation Instructions,1,1.0,llm,
instructioninstall2255.pdf,rebrand,installation guide,Mail Drop 2255,installation-guide,Salsbury Industries,Installing Your Salsbury Mail Drop 2255,1,1.0,llm,
inst_18widelockers_2tier.pdf,rebrand,installation guide,18-52000 Series Double Tier Locker,installation-guide,Salsbury Industries,Assembling Salsbury’s 18,5,0.0,llm,
inst_designerlockers-18-20000-21000-22000-23000-24000-27000series.pdf,rebrand,installation guide,18-20000 Series,installation-guide,Salsbury,18,8,0.0,llm,
inst_lockers_cellphonelockers-19000-series.pdf,rebrand,installation guide,Cell Phone Lockers - 19000 Series,installation-guide,,Installing Cell Phone Lockers - 19000 Series Surface Mounted Enclosure,10,0.9,llm,
inst_see-through-1tier-S-61000-series.pdf,rebrand,installation guide,S-61000 Series,installation-guide,Salsbury,12,5,0.0,llm,
it-combined-reduced.pdf,rebrand,spec sheet,Luminair,spec-sheet,,Luminair Spec Sheet,7,1.0,llm,
iu-combined-reduced.pdf,rebrand,spec sheet,Power 100W-600W Replacement,spec-sheet,,Power Specifications for Power 100W-600W Replacement,5,1.0,llm,
Janzer-Double-Mount-Post-Assembly.pdf,rebrand,installation guide,Janzer Double Post,installation-guide,,Janzer Double Post Installation & Assembly Instructions,2,0.9,llm,
Janzer-Quad-Mount-Post-Assembly.pdf,leave,(no text),Janzer Quad Mount Post Assembly,document,,Janzer Quad Mount Post Assembly,2,0.0,fallback,no extractable text — review (may need OCR)
janzer_mailbox_installation_instructions.pdf,rebrand,installation guide,Janzer Mailbox,installation-guide,Janzer,Janzer Mailbox Installation Guide,1,1.0,llm,
janzer_post_installation_instructions.pdf,rebrand,installation guide,Janzer Post,installation-guide,,Janzer Post Installation & Assembly Guide,2,0.9,llm,
JAY-arrow-specs.pdf,leave,(no text),JAY arrow specs,document,,Jay Arrow Specs,1,0.0,fallback,no extractable text — review (may need OCR)
JAY-concrete-pad-installation-instructions.pdf,leave,(no text),JAY concrete pad installation instructions,document,,Jay Concrete Pad Installation Instructions,1,0.0,fallback,no extractable text — review (may need OCR)
JAY-front-access-commercial-collection-brochure.pdf,rebrand,installation guide,Front Access Custom Commercial Boxes Single Commercial,installation-guide,Jayco Industries,Front Access Custom Commercial Boxes Single Commercial,2,1.0,llm,
JAY-letter-locker-installation.pdf,rebrand,installation guide,Letter Locker,installation-guide,,Installing Your Letter Locker,2,0.9,llm,
JAY-vinyl-customization.pdf,rebrand,vinyl writing options,,vinyl-writing-options,Jayco Industries,Lett er Locker Vinyl Writing Options,1,0.8,llm,
jumbo-round.pdf,rebrand,installation guide,MT66,installation-guide,,Installation Guide for MT66 Product,1,1.0,llm,
keystone-signature-mailbox.pdf,rebrand,product manual,Signature Mailbox,manual,Gaines Manufacturing,Signature Mailbox Manual,4,0.8,llm,
ladder-install.pdf,rebrand,installation guide,2200 Series Rack Ladder System Aluminum Mailbox Units,installation-guide,Salsbury,Aluminum Mailboxes - 2200 Series Rack Ladder System Installation Instructions,2,1.0,llm,
Lakeland-Planter.pdf,leave,(no text),Lakeland Planter,document,,Lakeland Planter,2,0.0,fallback,no extractable text — review (may need OCR)
Large-Hinge-Assembly-Instructions.pdf,leave,(no text),Large Hinge Assembly Instructions,document,,Large Hinge Assembly Instructions,1,0.0,fallback,no extractable text — review (may need OCR)
Large-Hinge-Assembly-Instructions_Revised.pdf,rebrand,installation guide,HINGE LG,installation-guide,,Installing Your Large Hinge,1,0.9,llm,
Large-Mail-Slot-Installation-Sheet.pdf,rebrand,installation guide,Mail Slot,installation-guide,European Home,Mail Slot Installation Guide,1,0.9,llm,
letter-boxes.pdf,leave,(no text),letter boxes,document,,Letter Boxes,2,0.0,fallback,no extractable text — review (may need OCR)
Lewiston-Assembly-and-Installation-Instructions.pdf,leave,(no text),Lewiston Assembly and Installation Instructions,document,,Lewiston Assembly And Installation Instructions,1,0.0,fallback,no extractable text — review (may need OCR)
Lewiston-Collection.pdf,rebrand,spec sheet,LMC-804,spec-sheet,,Lewiston Collection Spec Sheet,2,0.9,llm,
liberty-mailbox-line-drawing.pdf,leave,(no text),liberty mailbox line drawing,document,,Liberty Mailbox Line Drawing,1,0.0,fallback,no extractable text — review (may need OCR)
Limited-Warranty.pdf,rebrand,limited-warranty,,warranty,Florence Manufacturing,Florence Mailboxes Limited Warranty,1,1.0,llm,
lockers-heavy-duty-plastic.pdf,rebrand,spec sheet,Heavy Duty Plastic Lockers,spec-sheet,Lockers.com,"Heavy Duty Plastic Lockers - Single Tier, Double Tier, Triple Tier and Six Tier Box Style",2,1.0,llm,
lockers_15-wide_1-2tier_dealer.pdf,rebrand,spec sheet,15,,,Lockers 15 Wide 1 2Tier Dealer,4,0.0,llm,
lockers_15-wide_3-4tier_dealer.pdf,rebrand,spec sheet,53365,spec-sheet,,15,4,0.0,llm,
lockers_18-wide_1-2tier_dealer.pdf,rebrand,spec sheet,18-51368,spec-sheet,Salsbury,"Standard Lockers - 18"" Wide, Single Tier and Double Tier",4,1.0,llm,
lockers_18-wide_3-4tier_dealer.pdf,leave,(no text),lockers 18 wide 3 4tier dealer,document,,Lockers 18 Wide 3 4Tier Dealer,4,0.0,fallback,no extractable text — review (may need OCR)
lockers_aluminum_benches_dealer.pdf,rebrand,installation guide,#77777,installation-guide,Salsbury,Aluminum Locker Bench Installation Guide,2,0.9,llm,
lockers_cellphone_dealer.pdf,rebrand,installation guide,Salsbury 19100 series cell phone locker,installation-guide,Salsbury,Cell Phone Lockers Installation Guide,4,1.0,llm,
lockers_designer_15-wide_1-2tier_dealer.pdf,rebrand,installation guide,Salsbury 21000/22000/27000 series,installation-guide,Salsbury,Designer Locker Installation Guide,4,0.8,llm,
lockers_designer_15-wide_3-4tier_dealer.pdf,rebrand,spec sheet,#23361,spec-sheet,,Salsbury 23000 and 24000 Series Designer Wood Lockers,4,1.0,llm,
lockers_designer_18-wide_1-2tier_dealer.pdf,rebrand,spec sheet,"18-21000, 18-22000, 18-27000 series",spec-sheet,Salsbury,18,4,0.0,llm,
lockers_designer_18-wide_3-4tier_dealer.pdf,rebrand,spec sheet,18-24361,spec-sheet,Salsbury,Salsbury 18-24361 Spec Sheet,4,1.0,llm,
lockers_designer_1tier_dealer.pdf,rebrand,spec sheet,Salsbury 31000 series,spec-sheet,Salsbury,Salsbury 31000 Series Spec Sheet,4,1.0,llm,
lockers_designer_2tier_dealer.pdf,rebrand,spec sheet,Salsbury 32000 series,spec-sheet,Salsbury,Salsbury 32000 Series Spec Sheet,4,1.0,llm,
lockers_designer_3tier_dealer.pdf,rebrand,spec sheet,Salsbury 33000 series,spec-sheet,Salsbury,Salsbury 33000 Series Spec Sheet,4,0.9,llm,
lockers_designer_4tier_dealer.pdf,rebrand,installation guide,Salsbury 34000 series,installation-guide,,Designer Locker Options,4,0.8,llm,
lockers_designer_benches_dealer.pdf,rebrand,installation guide,#77786D,installation-guide,,Designer Wood Locker Benches,2,1.0,llm,
lockers_designer_box_dealer.pdf,rebrand,installation guide,Salsbury 35000/36000 series,installation-guide,Salsbury,Designer Locker Installation Guide,4,0.8,llm,
lockers_designer_open_dealer.pdf,rebrand,spec sheet,Designer Open Access Locker,spec-sheet,Salsbury,Designer Open Access Locker Options and Locks,2,0.9,llm,
lockers_designer_S_dealer.pdf,rebrand,spec sheet,62 #37351,spec-sheet,,Salsbury 37000 Series Lockers Spec Sheet,4,1.0,llm,
lockers_plastic_2-3tier_dealer.pdf,rebrand,spec sheet,#92368,spec-sheet,,Plastic Locker Options and Locks,2,0.8,llm,
lockers_plastic_4-5tier_dealer.pdf,rebrand,spec sheet,94000 series,spec-sheet,Salsbury,12,2,0.0,llm,
lockers_plastic_8-10tier_dealer.pdf,rebrand,spec sheet,Salsbury 98000 series,spec-sheet,Salsbury,Plastic Lockers - Salsbury 98000 Series,2,0.9,llm,
lockers_see-through_15-wide_1-2tier_dealer.pdf,rebrand,spec sheet,S-52368,spec-sheet,,S-52368 Metal Locker Spec Sheet,4,0.8,llm,
lockers_see-through_15-wide_3-4tier_dealer.pdf,rebrand,spec sheet,S-53365,spec-sheet,Salsbury,S-53365 Spec Sheet,4,0.9,llm,
lockers_see-through_1tier_dealer.pdf,rebrand,spec sheet,#S-61365,spec-sheet,,12,4,0.0,llm,
lockers_see-through_2tier_dealer.pdf,rebrand,spec sheet,S-62365,spec-sheet,,Double Tier See-Through Lockers Spec Sheet,4,0.9,llm,
lockers_see-through_3tier_dealer.pdf,rebrand,spec sheet,S-63362,spec-sheet,Salsbury,S-63362 Spec Sheet,4,1.0,llm,
lockers_see-through_4tier_dealer.pdf,rebrand,installation guide,S-64365,installation-guide,,Four Tier See-Through Lockers Installation Guide,4,1.0,llm,
lockers_see-through_box_dealer.pdf,rebrand,installation guide,S-66362,installation-guide,,S-66362 Installation Guide,4,0.8,llm,
lockers_solidoakexecutive_1-2tier_dealer.pdf,rebrand,spec sheet,#11368,spec-sheet,,86 Solid Oak Raised Side Panel #11368's,4,1.0,llm,
lockers_standard_1tier_dealer.pdf,rebrand,spec sheet,#61358,spec-sheet,,Salsbury 61000 Series Metal Lockers,4,0.9,llm,
lockers_standard_2tier_dealer.pdf,rebrand,spec sheet,"623521,2",spec-sheet,Salsbury,12,4,0.0,llm,
lockers_standard_3tier_dealer.pdf,rebrand,spec sheet,63352,spec-sheet,,Salsbury 63000 Series Metal Locker Options,4,1.0,llm,
lockers_standard_4tier_dealer.pdf,rebrand,installation guide,Salsbury 64000 series,installation-guide,Salsbury,12 Four Tier Standard Lockers Installation Guide,4,0.9,llm,
lockers_standard_box_dealer.pdf,rebrand,spec sheet,Salsbury 66000 series,spec-sheet,,Salsbury 66000 Series Standard Bridge Lockers,4,0.8,llm,
lockers_standard_gear_dealer.pdf,rebrand,installation guide,Standard Gear Locker,installation-guide,Salsbury,56 24,2,0.0,llm,
lockers_standard_open_dealer.pdf,rebrand,installation guide,70024,installation-guide,,Standard Open Access Lockers Installation Guide,2,0.5,llm,
lockers_vented_15-wide_1-2tier_dealer.pdf,rebrand,spec sheet,Salsbury 81000/82000 series,spec-sheet,Salsbury,Salsbury Metal Locker Options,4,1.0,llm,
lockers_vented_15-wide_3-4tier_dealer.pdf,rebrand,spec sheet,Salsbury 83000 series,-spec-sheet-Salsbury-83000-series,Salsbury,Salsbury 83000 Series Metal Locker Options,4,1.0,llm,
lockers_vented_1tier_dealer.pdf,rebrand,spec sheet,71368,spec-sheet,,Salsbury Metal Locker Options and Locks,4,1.0,llm,
lockers_vented_2tier_dealer.pdf,rebrand,spec sheet,"723521,2",metal-locker-options,,Metal Locker Options,4,1.0,llm,
lockers_vented_3tier_dealer.pdf,rebrand,spec sheet,"733521,2",spec-sheet,,Salsbury 73000 Series Metal Locker Options,4,1.0,llm,
lockers_vented_4tier_dealer.pdf,rebrand,spec sheet,74155,spec-sheet,Salsbury,Four Tier Vented Lockers,4,1.0,llm,
lockers_vented_box_dealer.pdf,rebrand,spec sheet,Salsbury 75000/76000 series,spec-sheet,Salsbury,12,4,0.0,llm,
lockers_wood_benches_dealer.pdf,rebrand,installation guide,#77786,installation-guide,Salsbury,Wood Locker Bench Installation Guide,2,1.0,llm,
mail-centers-dealer.pdf,rebrand,installation guide,Rotary Mail Center,installation-guide,,Rotary Mail Center Options,2,0.8,llm,
mail-chest-2-spread.pdf,rebrand,installation guide,4350 Mail Chests,installation-guide,Salsbury,4350 Aluminum Mail Chest Installation Instructions,1,1.0,llm,
mail-chest-3-spreader.pdf,rebrand,installation guide,4350 Mail Chests,installation-guide,Salsbury,4350 Aluminum Mail Chest Installation Instructions,1,1.0,llm,
mail-chest-bolt-install.pdf,rebrand,installation guide,4350 Bolt Mount Pedestal,installation-guide,,Mail Chests - 4350 Bolt Mount Pedestal Installation Instructions,1,1.0,llm,
mail-chest-in-ground-instal.pdf,rebrand,installation guide,4350 In-Ground Mount Pedestal,installation-guide,,Installing the In-Ground Mounted Post Into Concrete,1,1.0,llm,
mail-chest-install.pdf,rebrand,installation guide,4350 Mail Chest,installation-guide,Salsbury,4350 Mail Chest Installation Instructions,7,1.0,llm,
mail-chest-newspaper-install.pdf,rebrand,installation guide,4350,installation-guide,Salsbury,Installing Salsbury's 4350 Mail Chest and 4315 Newspaper Holder,1,1.0,llm,
Mail-Drops-Receptacles.pdf,rebrand,spec sheet,Mail Drop,spec-sheet,Salsbury,Mail Drops / Receptacles,2,1.0,llm,
mail-house.pdf,rebrand,installation guide,Salsbury 4700 series mail house,installation-guide,Salsbury,Mail Houses Installation Guide,1,1.0,llm,
Mail-Houses.pdf,rebrand,installation guide,4750,installation-guide,Salsbury,Mounting Mail House to a Flat Wall,4,1.0,llm,
Mail-Package-Drops-4375.pdf,rebrand,installation guide,4375,installation-guide,Salsbury,Mail Package Drops - 4375 Installation Instructions,3,0.9,llm,
Mail-Package-Drops.pdf,rebrand,installation guide,4375,installation-guide,ABC STEEL CO.,Mail Package Drop Installation Guide,2,0.9,llm,
MailBoss-Installation-Instructions-1.pdf,leave,(no text),MailBoss Installation Instructions 1,document,,Mailboss Installation Instructions 1,3,0.0,fallback,no extractable text — review (may need OCR)
mailbox-deluxe-post-assembly-instructions.pdf,leave,(no text),mailbox deluxe post assembly instructions,document,,Mailbox Deluxe Post Assembly Instructions,1,0.0,fallback,no extractable text — review (may need OCR)
MailPostInstallation.pdf,leave,(no text),MailPostInstallation,document,,Mailpostinstallation,2,0.0,fallback,no extractable text — review (may need OCR)
mailsloteurohome.pdf,leave,(no text),mailsloteurohome,document,,Mailsloteurohome,1,0.0,fallback,no extractable text — review (may need OCR)
mail_boss_mailbox_installation_instructions.pdf,leave,(no text),mail boss mailbox installation instructions,document,,Mail Boss Mailbox Installation Instructions,1,0.0,fallback,no extractable text — review (may need OCR)
mayne-cape-cod-planter-drawing.pdf,leave,(no text),mayne cape cod planter drawing,document,,Mayne Cape Cod Planter Drawing,1,0.0,fallback,no extractable text — review (may need OCR)
mayne-cape-cod-planter-inst.pdf,leave,(no text),mayne cape cod planter inst,document,,Mayne Cape Cod Planter Inst,2,0.0,fallback,no extractable text — review (may need OCR)
mayne-mailbox-reinforcement.pdf,leave,(no text),mayne mailbox reinforcement,document,,Mayne Mailbox Reinforcement,1,0.0,fallback,no extractable text — review (may need OCR)
mayne-pdf-1.pdf,leave,(no text),mayne pdf 1,document,,Mayne Pdf 1,2,0.0,fallback,no extractable text — review (may need OCR)
mayne-rockport-double-arm-inst.pdf,leave,(no text),mayne rockport double arm inst,document,,Mayne Rockport Double Arm Inst,2,0.0,fallback,no extractable text — review (may need OCR)
mayne-tall-planter-inst.pdf,leave,(no text),mayne tall planter inst,document,,Mayne Tall Planter Inst,2,0.0,fallback,no extractable text — review (may need OCR)
mb200-instrtuctions.pdf,rebrand,installation guide,MB200,assembly-instructions,,Assembly Instructions for MB200,1,0.9,llm,
mb200p-instructions.pdf,rebrand,assembly instructions,MB200P,installation-guide,,Assembly Instructions for MB200P,1,0.9,llm,
mb250-instructions.pdf,rebrand,installation guide,MB250,assembly-instructions,,Assembly Instructions for MB250,1,0.9,llm,
mb300-instructions.pdf,rebrand,assembly instructions,M B 300,installation-guide,,Assembly Instructions for M B 300 Mailbox,1,0.9,llm,
mb350-installation-instructions.pdf,rebrand,assembly instructions,MB350,installation-guide,,Assembly Instructions for MB350,1,1.0,llm,
mb500-base-diagram.pdf,leave,(no text),mb500 base diagram,document,,Mb500 Base Diagram,1,0.0,fallback,no extractable text — review (may need OCR)
mb500-instructions.pdf,rebrand,assembly instructions,MB500,installation-guide,,Assembly Instructions for MB500,1,0.9,llm,
mb500p-instructions.pdf,rebrand,assembly instructions,ASSEMBLY INSTRUCTIONS,installation-guide,,Assembly Instructions for ASSEMBLY INSTRUCTIONS,1,1.0,llm,
mb600-instructions.pdf,rebrand,installation guide,MB600,assembly-instructions,,Assembly Instructions for MB600,1,0.9,llm,
Metro-installation-instructions.pdf,rebrand,installation guide,Metro Mailbox,installation-guide,,Installing Your Metro Mailbox,3,0.9,llm,
metro-wall-mount-specs-pdf.pdf,leave,(no text),metro wall mount specs pdf,document,,Metro Wall Mount Specs Pdf,1,0.0,fallback,no extractable text — review (may need OCR)
metropolis-style-wall-mount-instructions.pdf,rebrand,installation guide,Premium Locking Mailbox,installation-guide,Architectural Mailboxes,Mounting and Use Instructions for Premium Locking Mailbox,1,0.9,llm,
mis001-r6-woodhaven-newport-westbrook-charleston.pdf,leave,(no text),mis001 r6 woodhaven newport westbrook charleston,document,,Mis001 R6 Woodhaven Newport Westbrook Charleston,2,0.0,fallback,no extractable text — review (may need OCR)
mis003-r4-rockport.pdf,leave,(no text),mis003 r4 rockport,document,,Mis003 R4 Rockport,2,0.0,fallback,no extractable text — review (may need OCR)
mis004-r5-sigdovcharl.pdf,leave,(no text),mis004 r5 sigdovcharl,document,,Mis004 R5 Sigdovcharl,2,0.0,fallback,no extractable text — review (may need OCR)
